Source	Target	Type	Confidence	Rule_ID	Quality_Tier	Meets_Original_Threshold
X276_RS11755	X276_RS13110	activation	1.000	X276_RS13110_rule_1	high	True
X276_RS11665	X276_RS13110	activation	1.000	X276_RS13110_rule_2	high	True
X276_RS13595	X276_RS13110	activation	1.000	X276_RS13110_rule_3	high	True
X276_RS08750	X276_RS13115	activation	1.000	X276_RS13115_rule_1	high	True
X276_RS00285	X276_RS13115	activation	1.000	X276_RS13115_rule_1	high	True
X276_RS12710	X276_RS13115	activation	1.000	X276_RS13115_rule_2	high	True
X276_RS00285	X276_RS13115	activation	1.000	X276_RS13115_rule_2	high	True
X276_RS08575	X276_RS13115	activation	1.000	X276_RS13115_rule_3	high	True
X276_RS00285	X276_RS13115	activation	1.000	X276_RS13115_rule_3	high	True
X276_RS11755	X276_RS13120	activation	1.000	X276_RS13120_rule_1	high	True
X276_RS11665	X276_RS13120	activation	1.000	X276_RS13120_rule_2	high	True
X276_RS13595	X276_RS13120	activation	1.000	X276_RS13120_rule_3	high	True
X276_RS14370	X276_RS13125	activation	1.000	X276_RS13125_rule_1	high	True
X276_RS14375	X276_RS13125	activation	1.000	X276_RS13125_rule_2	high	True
X276_RS09380	X276_RS13125	activation	1.000	X276_RS13125_rule_3	high	True
X276_RS14370	X276_RS13130	activation	1.000	X276_RS13130_rule_1	high	True
X276_RS14375	X276_RS13130	activation	1.000	X276_RS13130_rule_2	high	True
X276_RS09380	X276_RS13130	activation	1.000	X276_RS13130_rule_3	high	True
X276_RS13665	X276_RS13135	activation	1.000	X276_RS13135_rule_1	high	True
X276_RS13620	X276_RS13135	activation	1.000	X276_RS13135_rule_2	high	True
X276_RS13670	X276_RS13135	activation	1.000	X276_RS13135_rule_3	high	True
X276_RS02135	X276_RS13140	inhibition	1.000	X276_RS13140_rule_1	high	True
X276_RS13065	X276_RS13140	activation	1.000	X276_RS13140_rule_1	high	True
X276_RS02135	X276_RS13140	inhibition	1.000	X276_RS13140_rule_2	high	True
X276_RS13325	X276_RS13140	activation	1.000	X276_RS13140_rule_2	high	True
X276_RS02135	X276_RS13140	inhibition	1.000	X276_RS13140_rule_3	high	True
X276_RS13305	X276_RS13140	activation	1.000	X276_RS13140_rule_3	high	True
X276_RS07540	X276_RS13145	activation	1.000	X276_RS13145_rule_1	high	True
X276_RS00240	X276_RS13145	activation	1.000	X276_RS13145_rule_2	high	True
X276_RS17070	X276_RS13145	activation	1.000	X276_RS13145_rule_3	high	True
X276_RS11755	X276_RS13150	activation	1.000	X276_RS13150_rule_1	high	True
X276_RS11665	X276_RS13150	activation	1.000	X276_RS13150_rule_2	high	True
X276_RS13595	X276_RS13150	activation	1.000	X276_RS13150_rule_3	high	True
X276_RS11755	X276_RS13155	activation	1.000	X276_RS13155_rule_1	high	True
X276_RS11665	X276_RS13155	activation	1.000	X276_RS13155_rule_2	high	True
X276_RS13595	X276_RS13155	activation	1.000	X276_RS13155_rule_3	high	True
X276_RS11755	X276_RS13160	activation	1.000	X276_RS13160_rule_1	high	True
X276_RS11665	X276_RS13160	activation	1.000	X276_RS13160_rule_2	high	True
X276_RS13595	X276_RS13160	activation	1.000	X276_RS13160_rule_3	high	True
X276_RS12990	X276_RS13165	activation	1.000	X276_RS13165_rule_1	high	True
X276_RS13440	X276_RS13165	activation	1.000	X276_RS13165_rule_2	high	True
X276_RS13085	X276_RS13165	activation	1.000	X276_RS13165_rule_3	high	True
X276_RS13430	X276_RS13170	activation	1.000	X276_RS13170_rule_1	high	True
X276_RS13410	X276_RS13170	activation	1.000	X276_RS13170_rule_2	high	True
X276_RS13415	X276_RS13170	activation	1.000	X276_RS13170_rule_3	high	True
X276_RS13430	X276_RS13175	activation	1.000	X276_RS13175_rule_1	high	True
X276_RS13410	X276_RS13175	activation	1.000	X276_RS13175_rule_2	high	True
X276_RS13415	X276_RS13175	activation	1.000	X276_RS13175_rule_3	high	True
X276_RS13430	X276_RS13180	activation	1.000	X276_RS13180_rule_1	high	True
X276_RS13410	X276_RS13180	activation	1.000	X276_RS13180_rule_2	high	True
X276_RS13415	X276_RS13180	activation	1.000	X276_RS13180_rule_3	high	True
X276_RS13430	X276_RS13185	activation	1.000	X276_RS13185_rule_1	high	True
X276_RS13410	X276_RS13185	activation	1.000	X276_RS13185_rule_2	high	True
X276_RS13415	X276_RS13185	activation	1.000	X276_RS13185_rule_3	high	True
X276_RS13430	X276_RS13190	activation	1.000	X276_RS13190_rule_1	high	True
X276_RS13410	X276_RS13190	activation	1.000	X276_RS13190_rule_2	high	True
X276_RS13415	X276_RS13190	activation	1.000	X276_RS13190_rule_3	high	True
X276_RS13430	X276_RS13195	activation	1.000	X276_RS13195_rule_1	high	True
X276_RS13410	X276_RS13195	activation	1.000	X276_RS13195_rule_2	high	True
X276_RS13415	X276_RS13195	activation	1.000	X276_RS13195_rule_3	high	True
X276_RS13430	X276_RS13200	activation	1.000	X276_RS13200_rule_1	high	True
X276_RS13410	X276_RS13200	activation	1.000	X276_RS13200_rule_2	high	True
X276_RS13415	X276_RS13200	activation	1.000	X276_RS13200_rule_3	high	True
X276_RS14435	X276_RS13205	activation	1.000	X276_RS13205_rule_1	high	True
X276_RS14510	X276_RS13205	activation	1.000	X276_RS13205_rule_2	high	True
X276_RS14520	X276_RS13205	activation	1.000	X276_RS13205_rule_3	high	True
X276_RS12810	X276_RS13210	activation	1.000	X276_RS13210_rule_1	high	True
X276_RS13090	X276_RS13210	activation	1.000	X276_RS13210_rule_2	high	True
X276_RS12810	X276_RS13210	activation	1.000	X276_RS13210_rule_1	high	True
X276_RS11755	X276_RS13215	activation	1.000	X276_RS13215_rule_1	high	True
X276_RS11665	X276_RS13215	activation	1.000	X276_RS13215_rule_2	high	True
X276_RS13595	X276_RS13215	activation	1.000	X276_RS13215_rule_3	high	True
X276_RS13430	X276_RS13220	activation	1.000	X276_RS13220_rule_1	high	True
X276_RS13410	X276_RS13220	activation	1.000	X276_RS13220_rule_2	high	True
X276_RS13415	X276_RS13220	activation	1.000	X276_RS13220_rule_3	high	True
X276_RS13430	X276_RS13225	activation	1.000	X276_RS13225_rule_1	high	True
X276_RS13410	X276_RS13225	activation	1.000	X276_RS13225_rule_2	high	True
X276_RS13415	X276_RS13225	activation	1.000	X276_RS13225_rule_3	high	True
X276_RS13430	X276_RS13230	activation	1.000	X276_RS13230_rule_1	high	True
X276_RS13410	X276_RS13230	activation	1.000	X276_RS13230_rule_2	high	True
X276_RS13415	X276_RS13230	activation	1.000	X276_RS13230_rule_3	high	True
X276_RS13430	X276_RS13235	activation	1.000	X276_RS13235_rule_1	high	True
X276_RS13410	X276_RS13235	activation	1.000	X276_RS13235_rule_2	high	True
X276_RS13415	X276_RS13235	activation	1.000	X276_RS13235_rule_3	high	True
X276_RS13430	X276_RS13240	activation	1.000	X276_RS13240_rule_1	high	True
X276_RS13410	X276_RS13240	activation	1.000	X276_RS13240_rule_2	high	True
X276_RS13415	X276_RS13240	activation	1.000	X276_RS13240_rule_3	high	True
X276_RS13430	X276_RS13245	activation	1.000	X276_RS13245_rule_1	high	True
X276_RS13410	X276_RS13245	activation	1.000	X276_RS13245_rule_2	high	True
X276_RS13415	X276_RS13245	activation	1.000	X276_RS13245_rule_3	high	True
X276_RS12370	X276_RS13250	activation	1.000	X276_RS13250_rule_1	high	True
X276_RS12370	X276_RS13250	activation	1.000	X276_RS13250_rule_1	high	True
X276_RS12370	X276_RS13250	activation	1.000	X276_RS13250_rule_1	high	True
X276_RS05495	X276_RS13255	activation	1.000	X276_RS13255_rule_1	high	True
X276_RS01985	X276_RS13255	activation	1.000	X276_RS13255_rule_2	high	True
X276_RS19460	X276_RS13255	activation	1.000	X276_RS13255_rule_3	high	True
X276_RS13430	X276_RS13260	activation	1.000	X276_RS13260_rule_1	high	True
X276_RS13410	X276_RS13260	activation	1.000	X276_RS13260_rule_2	high	True
X276_RS13415	X276_RS13260	activation	1.000	X276_RS13260_rule_3	high	True
X276_RS13430	X276_RS13265	activation	1.000	X276_RS13265_rule_1	high	True
X276_RS13410	X276_RS13265	activation	1.000	X276_RS13265_rule_2	high	True
X276_RS13415	X276_RS13265	activation	1.000	X276_RS13265_rule_3	high	True
X276_RS13430	X276_RS13270	activation	1.000	X276_RS13270_rule_1	high	True
X276_RS13410	X276_RS13270	activation	1.000	X276_RS13270_rule_2	high	True
X276_RS13415	X276_RS13270	activation	1.000	X276_RS13270_rule_3	high	True
X276_RS13430	X276_RS13275	activation	1.000	X276_RS13275_rule_1	high	True
X276_RS13410	X276_RS13275	activation	1.000	X276_RS13275_rule_2	high	True
X276_RS13415	X276_RS13275	activation	1.000	X276_RS13275_rule_3	high	True
X276_RS13165	X276_RS13285	activation	1.000	X276_RS13285_rule_1	high	True
X276_RS13440	X276_RS13285	activation	1.000	X276_RS13285_rule_2	high	True
X276_RS13085	X276_RS13285	activation	1.000	X276_RS13285_rule_3	high	True
X276_RS13430	X276_RS13290	activation	1.000	X276_RS13290_rule_1	high	True
X276_RS13410	X276_RS13290	activation	1.000	X276_RS13290_rule_2	high	True
X276_RS13415	X276_RS13290	activation	1.000	X276_RS13290_rule_3	high	True
X276_RS13430	X276_RS13300	activation	1.000	X276_RS13300_rule_1	high	True
X276_RS13410	X276_RS13300	activation	1.000	X276_RS13300_rule_2	high	True
X276_RS13415	X276_RS13300	activation	1.000	X276_RS13300_rule_3	high	True
X276_RS13430	X276_RS13305	activation	1.000	X276_RS13305_rule_1	high	True
X276_RS13410	X276_RS13305	activation	1.000	X276_RS13305_rule_2	high	True
X276_RS13415	X276_RS13305	activation	1.000	X276_RS13305_rule_3	high	True
X276_RS13430	X276_RS13310	activation	1.000	X276_RS13310_rule_1	high	True
X276_RS13410	X276_RS13310	activation	1.000	X276_RS13310_rule_2	high	True
X276_RS13415	X276_RS13310	activation	1.000	X276_RS13310_rule_3	high	True
X276_RS13430	X276_RS13315	activation	1.000	X276_RS13315_rule_1	high	True
X276_RS13410	X276_RS13315	activation	1.000	X276_RS13315_rule_2	high	True
X276_RS13415	X276_RS13315	activation	1.000	X276_RS13315_rule_3	high	True
X276_RS13430	X276_RS13320	activation	1.000	X276_RS13320_rule_1	high	True
X276_RS13410	X276_RS13320	activation	1.000	X276_RS13320_rule_2	high	True
X276_RS13415	X276_RS13320	activation	1.000	X276_RS13320_rule_3	high	True
X276_RS13430	X276_RS13325	activation	1.000	X276_RS13325_rule_1	high	True
X276_RS13410	X276_RS13325	activation	1.000	X276_RS13325_rule_2	high	True
X276_RS13415	X276_RS13325	activation	1.000	X276_RS13325_rule_3	high	True
X276_RS13430	X276_RS13330	activation	1.000	X276_RS13330_rule_1	high	True
X276_RS13410	X276_RS13330	activation	1.000	X276_RS13330_rule_2	high	True
X276_RS13415	X276_RS13330	activation	1.000	X276_RS13330_rule_3	high	True
X276_RS13430	X276_RS13335	activation	1.000	X276_RS13335_rule_1	high	True
X276_RS13410	X276_RS13335	activation	1.000	X276_RS13335_rule_2	high	True
X276_RS13415	X276_RS13335	activation	1.000	X276_RS13335_rule_3	high	True
X276_RS13430	X276_RS13340	activation	1.000	X276_RS13340_rule_1	high	True
X276_RS13410	X276_RS13340	activation	1.000	X276_RS13340_rule_2	high	True
X276_RS13415	X276_RS13340	activation	1.000	X276_RS13340_rule_3	high	True
X276_RS13430	X276_RS13345	activation	1.000	X276_RS13345_rule_1	high	True
X276_RS13410	X276_RS13345	activation	1.000	X276_RS13345_rule_2	high	True
X276_RS13415	X276_RS13345	activation	1.000	X276_RS13345_rule_3	high	True
X276_RS13430	X276_RS13355	activation	1.000	X276_RS13355_rule_1	high	True
X276_RS13410	X276_RS13355	activation	1.000	X276_RS13355_rule_2	high	True
X276_RS13415	X276_RS13355	activation	1.000	X276_RS13355_rule_3	high	True
X276_RS13430	X276_RS13360	activation	1.000	X276_RS13360_rule_1	high	True
X276_RS13410	X276_RS13360	activation	1.000	X276_RS13360_rule_2	high	True
X276_RS13415	X276_RS13360	activation	1.000	X276_RS13360_rule_3	high	True
X276_RS13430	X276_RS13365	activation	1.000	X276_RS13365_rule_1	high	True
X276_RS13410	X276_RS13365	activation	1.000	X276_RS13365_rule_2	high	True
X276_RS13415	X276_RS13365	activation	1.000	X276_RS13365_rule_3	high	True
X276_RS13430	X276_RS13370	activation	1.000	X276_RS13370_rule_1	high	True
X276_RS13410	X276_RS13370	activation	1.000	X276_RS13370_rule_2	high	True
X276_RS13415	X276_RS13370	activation	1.000	X276_RS13370_rule_3	high	True
X276_RS28020	X276_RS13375	activation	1.000	X276_RS13375_rule_1	high	True
X276_RS01490	X276_RS13375	inhibition	1.000	X276_RS13375_rule_1	high	True
X276_RS13395	X276_RS13375	activation	1.000	X276_RS13375_rule_2	high	True
X276_RS01490	X276_RS13375	inhibition	1.000	X276_RS13375_rule_2	high	True
X276_RS01490	X276_RS13375	inhibition	1.000	X276_RS13375_rule_3	high	True
X276_RS13260	X276_RS13375	activation	1.000	X276_RS13375_rule_3	high	True
X276_RS13430	X276_RS13380	activation	1.000	X276_RS13380_rule_1	high	True
X276_RS13410	X276_RS13380	activation	1.000	X276_RS13380_rule_2	high	True
X276_RS13415	X276_RS13380	activation	1.000	X276_RS13380_rule_3	high	True
X276_RS13430	X276_RS13385	activation	1.000	X276_RS13385_rule_1	high	True
X276_RS13410	X276_RS13385	activation	1.000	X276_RS13385_rule_2	high	True
X276_RS13415	X276_RS13385	activation	1.000	X276_RS13385_rule_3	high	True
X276_RS13430	X276_RS13390	activation	1.000	X276_RS13390_rule_1	high	True
X276_RS13410	X276_RS13390	activation	1.000	X276_RS13390_rule_2	high	True
X276_RS13415	X276_RS13390	activation	1.000	X276_RS13390_rule_3	high	True
X276_RS13430	X276_RS13395	activation	1.000	X276_RS13395_rule_1	high	True
X276_RS13410	X276_RS13395	activation	1.000	X276_RS13395_rule_2	high	True
X276_RS13415	X276_RS13395	activation	1.000	X276_RS13395_rule_3	high	True
X276_RS14370	X276_RS13400	activation	1.000	X276_RS13400_rule_1	high	True
X276_RS14375	X276_RS13400	activation	1.000	X276_RS13400_rule_2	high	True
X276_RS09380	X276_RS13400	activation	1.000	X276_RS13400_rule_3	high	True
X276_RS14370	X276_RS13405	activation	1.000	X276_RS13405_rule_1	high	True
X276_RS14375	X276_RS13405	activation	1.000	X276_RS13405_rule_2	high	True
X276_RS09380	X276_RS13405	activation	1.000	X276_RS13405_rule_3	high	True
X276_RS13430	X276_RS13410	activation	1.000	X276_RS13410_rule_1	high	True
X276_RS13565	X276_RS13410	activation	1.000	X276_RS13410_rule_2	high	True
X276_RS13415	X276_RS13410	activation	1.000	X276_RS13410_rule_3	high	True
X276_RS13430	X276_RS13415	activation	1.000	X276_RS13415_rule_1	high	True
X276_RS13565	X276_RS13415	activation	1.000	X276_RS13415_rule_2	high	True
X276_RS13410	X276_RS13415	activation	1.000	X276_RS13415_rule_3	high	True
X276_RS13710	X276_RS13420	activation	1.000	X276_RS13420_rule_1	high	True
X276_RS13700	X276_RS13420	activation	1.000	X276_RS13420_rule_2	high	True
X276_RS02690	X276_RS13420	activation	1.000	X276_RS13420_rule_3	high	True
X276_RS13430	X276_RS13425	activation	1.000	X276_RS13425_rule_1	high	True
X276_RS13565	X276_RS13425	activation	1.000	X276_RS13425_rule_2	high	True
X276_RS13410	X276_RS13425	activation	1.000	X276_RS13425_rule_3	high	True
X276_RS13425	X276_RS13430	activation	1.000	X276_RS13430_rule_1	high	True
X276_RS13565	X276_RS13430	activation	1.000	X276_RS13430_rule_2	high	True
X276_RS13410	X276_RS13430	activation	1.000	X276_RS13430_rule_3	high	True
X276_RS13165	X276_RS13440	activation	1.000	X276_RS13440_rule_1	high	True
X276_RS13085	X276_RS13440	activation	1.000	X276_RS13440_rule_2	high	True
X276_RS12990	X276_RS13440	activation	1.000	X276_RS13440_rule_3	high	True
X276_RS13425	X276_RS13445	activation	1.000	X276_RS13445_rule_1	high	True
X276_RS13565	X276_RS13445	activation	1.000	X276_RS13445_rule_2	high	True
X276_RS13410	X276_RS13445	activation	1.000	X276_RS13445_rule_3	high	True
X276_RS12855	X276_RS13450	activation	1.000	X276_RS13450_rule_1	high	True
X276_RS12855	X276_RS13450	activation	1.000	X276_RS13450_rule_1	high	True
X276_RS12855	X276_RS13450	activation	1.000	X276_RS13450_rule_1	high	True
X276_RS24970	X276_RS13455	activation	1.000	X276_RS13455_rule_1	high	True
X276_RS12885	X276_RS13455	activation	1.000	X276_RS13455_rule_2	high	True
X276_RS06895	X276_RS13455	activation	1.000	X276_RS13455_rule_3	high	True
X276_RS12935	X276_RS13460	activation	0.947	X276_RS13460_rule_1	high	True
X276_RS12145	X276_RS13460	activation	0.947	X276_RS13460_rule_2	high	True
X276_RS12370	X276_RS13460	activation	0.947	X276_RS13460_rule_3	high	True
X276_RS00285	X276_RS13465	activation	1.000	X276_RS13465_rule_1	high	True
X276_RS03315	X276_RS13465	activation	1.000	X276_RS13465_rule_2	high	True
X276_RS01245	X276_RS13465	activation	1.000	X276_RS13465_rule_3	high	True
X276_RS11755	X276_RS13470	activation	1.000	X276_RS13470_rule_1	high	True
X276_RS11665	X276_RS13470	activation	1.000	X276_RS13470_rule_2	high	True
X276_RS13595	X276_RS13470	activation	1.000	X276_RS13470_rule_3	high	True
X276_RS12830	X276_RS13475	activation	1.000	X276_RS13475_rule_1	high	True
X276_RS12850	X276_RS13475	activation	1.000	X276_RS13475_rule_2	high	True
X276_RS12835	X276_RS13475	activation	1.000	X276_RS13475_rule_3	high	True
X276_RS11755	X276_RS13480	activation	1.000	X276_RS13480_rule_1	high	True
X276_RS11665	X276_RS13480	activation	1.000	X276_RS13480_rule_2	high	True
X276_RS13595	X276_RS13480	activation	1.000	X276_RS13480_rule_3	high	True
X276_RS11755	X276_RS13485	activation	1.000	X276_RS13485_rule_1	high	True
X276_RS11665	X276_RS13485	activation	1.000	X276_RS13485_rule_2	high	True
X276_RS13595	X276_RS13485	activation	1.000	X276_RS13485_rule_3	high	True
X276_RS11755	X276_RS13490	activation	1.000	X276_RS13490_rule_1	high	True
X276_RS11665	X276_RS13490	activation	1.000	X276_RS13490_rule_2	high	True
X276_RS13595	X276_RS13490	activation	1.000	X276_RS13490_rule_3	high	True
X276_RS14520	X276_RS13495	activation	1.000	X276_RS13495_rule_1	high	True
X276_RS14510	X276_RS13495	activation	1.000	X276_RS13495_rule_2	high	True
X276_RS14425	X276_RS13495	activation	1.000	X276_RS13495_rule_3	high	True
X276_RS11755	X276_RS13500	activation	1.000	X276_RS13500_rule_1	high	True
X276_RS11665	X276_RS13500	activation	1.000	X276_RS13500_rule_2	high	True
X276_RS13595	X276_RS13500	activation	1.000	X276_RS13500_rule_3	high	True
X276_RS11755	X276_RS13505	activation	1.000	X276_RS13505_rule_1	high	True
X276_RS11665	X276_RS13505	activation	1.000	X276_RS13505_rule_2	high	True
X276_RS13595	X276_RS13505	activation	1.000	X276_RS13505_rule_3	high	True
X276_RS11755	X276_RS13510	activation	1.000	X276_RS13510_rule_1	high	True
X276_RS11665	X276_RS13510	activation	1.000	X276_RS13510_rule_2	high	True
X276_RS13595	X276_RS13510	activation	1.000	X276_RS13510_rule_3	high	True
X276_RS11755	X276_RS13515	activation	1.000	X276_RS13515_rule_1	high	True
X276_RS11665	X276_RS13515	activation	1.000	X276_RS13515_rule_2	high	True
X276_RS13595	X276_RS13515	activation	1.000	X276_RS13515_rule_3	high	True
X276_RS11755	X276_RS13520	activation	1.000	X276_RS13520_rule_1	high	True
X276_RS11665	X276_RS13520	activation	1.000	X276_RS13520_rule_2	high	True
X276_RS13595	X276_RS13520	activation	1.000	X276_RS13520_rule_3	high	True
X276_RS11755	X276_RS13525	activation	1.000	X276_RS13525_rule_1	high	True
X276_RS11665	X276_RS13525	activation	1.000	X276_RS13525_rule_2	high	True
X276_RS13595	X276_RS13525	activation	1.000	X276_RS13525_rule_3	high	True
X276_RS11755	X276_RS13530	activation	1.000	X276_RS13530_rule_1	high	True
X276_RS11665	X276_RS13530	activation	1.000	X276_RS13530_rule_2	high	True
X276_RS13595	X276_RS13530	activation	1.000	X276_RS13530_rule_3	high	True
X276_RS11755	X276_RS13535	activation	1.000	X276_RS13535_rule_1	high	True
X276_RS11665	X276_RS13535	activation	1.000	X276_RS13535_rule_2	high	True
X276_RS13595	X276_RS13535	activation	1.000	X276_RS13535_rule_3	high	True
X276_RS11755	X276_RS13540	activation	1.000	X276_RS13540_rule_1	high	True
X276_RS11665	X276_RS13540	activation	1.000	X276_RS13540_rule_2	high	True
X276_RS13595	X276_RS13540	activation	1.000	X276_RS13540_rule_3	high	True
X276_RS11755	X276_RS13545	activation	1.000	X276_RS13545_rule_1	high	True
X276_RS11665	X276_RS13545	activation	1.000	X276_RS13545_rule_2	high	True
X276_RS13595	X276_RS13545	activation	1.000	X276_RS13545_rule_3	high	True
X276_RS11755	X276_RS13550	activation	1.000	X276_RS13550_rule_1	high	True
X276_RS11665	X276_RS13550	activation	1.000	X276_RS13550_rule_2	high	True
X276_RS13595	X276_RS13550	activation	1.000	X276_RS13550_rule_3	high	True
X276_RS11755	X276_RS13555	activation	1.000	X276_RS13555_rule_1	high	True
X276_RS11665	X276_RS13555	activation	1.000	X276_RS13555_rule_2	high	True
X276_RS13595	X276_RS13555	activation	1.000	X276_RS13555_rule_3	high	True
X276_RS11755	X276_RS13560	activation	1.000	X276_RS13560_rule_1	high	True
X276_RS11665	X276_RS13560	activation	1.000	X276_RS13560_rule_2	high	True
